date,open_price,high,low,close,volume
2021-04-22,5800.0,5825.0,5650.0,5675.0,28608300.0
2021-04-23,5675.0,5800.0,5675.0,5775.0,18785800.0
2021-04-26,5850.0,5850.0,5700.0,5725.0,14881100.0
2021-04-27,5800.0,5900.0,5750.0,5900.0,30800700.0
2021-04-28,5900.0,5900.0,5800.0,5825.0,17430900.0
2021-04-29,5875.0,5925.0,5825.0,5875.0,11297100.0
2021-04-30,5875.0,5875.0,5650.0,5700.0,25905700.0
2021-05-03,5700.0,5725.0,5550.0,5575.0,23712200.0
2021-05-04,5575.0,5625.0,5525.0,5625.0,17240600.0
2021-05-05,5650.0,5725.0,5600.0,5675.0,19015900.0
2021-05-06,5750.0,5775.0,5675.0,5700.0,15392600.0
2021-05-07,5750.0,5750.0,5600.0,5600.0,14552500.0
2021-05-10,5600.0,5650.0,5550.0,5575.0,14191000.0
2021-05-11,5575.0,5575.0,5500.0,5525.0,12561400.0
2021-05-17,5575.0,5650.0,5450.0,5500.0,26889300.0
2021-05-18,5500.0,5550.0,5400.0,5450.0,13030600.0
2021-05-19,5400.0,5425.0,5200.0,5250.0,29198100.0
2021-05-20,5200.0,5325.0,5175.0,5250.0,23664700.0
2021-05-21,5300.0,5400.0,5250.0,5325.0,25857300.0
2021-05-22,5500.0,5500.0,5050.0,5400.0,140900.0
2021-05-24,5375.0,5375.0,5300.0,5300.0,14545100.0
2021-05-25,5300.0,5500.0,5300.0,5325.0,23942300.0
2021-05-27,5375.0,5500.0,5150.0,5150.0,80849500.0
2021-05-28,5275.0,5300.0,5200.0,5200.0,21585600.0
2021-05-31,5225.0,5500.0,5200.0,5400.0,34768100.0
2021-06-02,5500.0,5575.0,5425.0,5550.0,38318100.0
2021-06-03,5575.0,5750.0,5475.0,5750.0,27426300.0
2021-06-04,5700.0,5750.0,5600.0,5625.0,30124500.0
2021-06-07,5625.0,5650.0,5475.0,5525.0,14641100.0
2021-06-08,5550.0,5575.0,5475.0,5525.0,19537100.0
2021-06-09,5575.0,5650.0,5500.0,5625.0,15525600.0
2021-06-10,5650.0,5700.0,5600.0,5675.0,18488600.0
2021-06-11,5675.0,5700.0,5600.0,5675.0,18604400.0
2021-06-14,5675.0,5675.0,5525.0,5550.0,18526400.0
2021-06-15,5550.0,5575.0,5500.0,5525.0,14249500.0
2021-06-16,5500.0,5525.0,5325.0,5375.0,20897100.0
2021-06-17,5350.0,5350.0,5225.0,5250.0,25662300.0
2021-06-18,5225.0,5225.0,4890.0,4940.0,154778500.0
2021-06-21,4890.0,4990.0,4780.0,4970.0,53189200.0
2021-06-22,5000.0,5025.0,4910.0,4950.0,36788600.0
2021-06-23,4970.0,4970.0,4850.0,4850.0,39575400.0
2021-06-24,4850.0,4890.0,4790.0,4820.0,29244100.0
2021-06-25,4820.0,4880.0,4760.0,4760.0,27935600.0
2021-06-28,4750.0,4750.0,4580.0,4580.0,53977800.0
2021-06-29,4580.0,4660.0,4560.0,4580.0,25530800.0
2021-06-30,4580.0,4680.0,4580.0,4630.0,37644700.0
2021-07-01,4630.0,4780.0,4630.0,4700.0,29447700.0
2021-07-02,4700.0,4860.0,4700.0,4830.0,35035500.0
2021-07-05,4830.0,4840.0,4700.0,4720.0,24799700.0
2021-07-06,4730.0,4750.0,4680.0,4710.0,26918200.0
2021-07-07,4710.0,4760.0,4680.0,4730.0,20007900.0
2021-07-08,4750.0,4830.0,4720.0,4760.0,25201000.0
2021-07-09,4760.0,4760.0,4620.0,4640.0,28321000.0
2021-07-12,4650.0,4710.0,4600.0,4700.0,25159100.0
2021-07-13,4720.0,4750.0,4640.0,4670.0,17625700.0
2021-07-14,4620.0,4640.0,4560.0,4580.0,23833300.0
2021-07-15,4580.0,4770.0,4580.0,4720.0,34713500.0
2021-07-16,4750.0,4830.0,4740.0,4810.0,26047700.0
2021-07-19,4810.0,4850.0,4760.0,4820.0,17806900.0
2021-07-21,4820.0,4960.0,4820.0,4900.0,36024900.0
2021-07-22,5025.0,5250.0,5025.0,5150.0,60846000.0
2021-07-23,5150.0,5200.0,5050.0,5075.0,20190700.0
2021-07-26,5100.0,5125.0,5000.0,5050.0,18847000.0
2021-07-27,5100.0,5100.0,5000.0,5025.0,14844100.0
2021-07-28,5025.0,5050.0,4910.0,4960.0,24596100.0
2021-07-29,4950.0,5025.0,4910.0,4930.0,14915700.0
2021-07-30,4900.0,4930.0,4770.0,4780.0,42130800.0
2021-08-02,4780.0,4830.0,4750.0,4820.0,13788500.0
2021-08-03,4820.0,4970.0,4800.0,4950.0,18778000.0
2021-08-04,4980.0,5075.0,4930.0,5050.0,21423900.0
2021-08-05,5050.0,5225.0,5050.0,5200.0,42017100.0
2021-08-06,5225.0,5250.0,5050.0,5125.0,18504700.0
2021-08-09,5150.0,5150.0,4960.0,4980.0,16897500.0
2021-08-10,5000.0,5050.0,4950.0,4990.0,11791200.0
2021-08-12,5050.0,5100.0,4990.0,5075.0,10184000.0
2021-08-13,5125.0,5150.0,5050.0,5100.0,8918000.0
2021-08-16,5150.0,5175.0,5025.0,5150.0,13500000.0
2021-08-18,5175.0,5425.0,5150.0,5425.0,62752600.0
2021-08-19,5400.0,5425.0,5175.0,5300.0,47966100.0
2021-08-20,5300.0,5450.0,5200.0,5425.0,27865900.0
2021-08-23,5450.0,5475.0,5275.0,5350.0,20189000.0
2021-08-24,5350.0,5375.0,5250.0,5325.0,16095300.0
2021-08-25,5325.0,5350.0,5225.0,5250.0,11484900.0
2021-08-26,5275.0,5300.0,5150.0,5225.0,16916200.0
2021-08-27,5275.0,5350.0,5225.0,5300.0,18726400.0
2021-08-30,5375.0,5425.0,5300.0,5400.0,23705900.0
2021-08-31,5400.0,5425.0,5300.0,5400.0,21270700.0
2021-09-01,5400.0,5425.0,5300.0,5325.0,8415600.0
2021-09-02,5375.0,5375.0,5225.0,5250.0,16437200.0
2021-09-03,5275.0,5475.0,5250.0,5450.0,25474900.0
2021-09-06,5450.0,5500.0,5425.0,5450.0,19148200.0
2021-09-07,5475.0,5500.0,5375.0,5400.0,24204600.0
2021-09-08,5400.0,5400.0,5250.0,5325.0,19252700.0
2021-09-09,5325.0,5425.0,5275.0,5400.0,19918300.0
2021-09-10,5400.0,5475.0,5350.0,5450.0,17004700.0
2021-09-13,5400.0,5425.0,5350.0,5400.0,8916300.0
2021-09-14,5400.0,5450.0,5400.0,5400.0,8901900.0
2021-09-15,5350.0,5375.0,5300.0,5350.0,16365800.0
2021-09-16,5350.0,5375.0,5250.0,5275.0,15896000.0
2021-09-17,5250.0,5325.0,5225.0,5300.0,18219900.0
2021-09-20,5250.0,5275.0,5125.0,5150.0,22098400.0
2021-09-21,5100.0,5125.0,5025.0,5125.0,27157100.0
2021-09-22,5125.0,5175.0,5050.0,5150.0,20989100.0
2021-09-23,5175.0,5200.0,5100.0,5125.0,30970200.0
2021-09-24,5125.0,5175.0,5075.0,5100.0,19727500.0
2021-09-27,5100.0,5125.0,5025.0,5075.0,13341600.0
2021-09-28,5075.0,5125.0,5050.0,5050.0,13950400.0
2021-09-29,5025.0,5250.0,5025.0,5225.0,21156700.0
2021-09-30,5225.0,5375.0,5200.0,5375.0,34557200.0
2021-10-01,5375.0,5375.0,5325.0,5350.0,14013400.0
2021-10-04,5350.0,5800.0,5350.0,5700.0,73938300.0
2021-10-05,5675.0,5750.0,5625.0,5700.0,32878500.0
2021-10-06,5750.0,6200.0,5700.0,6000.0,111102800.0
2021-10-07,6000.0,6075.0,5900.0,5975.0,42229900.0
2021-10-08,6050.0,6200.0,6025.0,6150.0,48463900.0
2021-10-11,6150.0,6425.0,6150.0,6400.0,73495400.0
2021-10-12,6400.0,6500.0,6325.0,6400.0,72397600.0
2021-10-13,6500.0,6800.0,6400.0,6675.0,148891900.0
2021-10-14,6675.0,6875.0,6675.0,6875.0,78367600.0
2021-10-15,6950.0,6975.0,6650.0,6750.0,59368600.0
2021-10-18,6875.0,7175.0,6825.0,7075.0,103157300.0
2021-10-19,7150.0,7225.0,7025.0,7225.0,64093400.0
2021-10-21,7350.0,7450.0,7250.0,7325.0,70388700.0
2021-10-22,7325.0,7475.0,7125.0,7450.0,47656000.0
2021-10-25,7475.0,7575.0,7350.0,7350.0,48500400.0
2021-10-26,7350.0,7400.0,7200.0,7275.0,26226900.0
2021-10-27,7225.0,7250.0,7050.0,7075.0,47673800.0
2021-10-28,7025.0,7075.0,6925.0,7050.0,39022700.0
2021-10-29,7175.0,7175.0,6850.0,7000.0,59147400.0
2021-11-01,7025.0,7025.0,6825.0,6850.0,34834500.0
2021-11-02,6850.0,6950.0,6725.0,6800.0,30472300.0
2021-11-03,6800.0,7050.0,6725.0,7025.0,46669900.0
2021-11-04,7075.0,7125.0,7000.0,7000.0,27366500.0
2021-11-05,7000.0,7025.0,6875.0,6950.0,16408500.0
2021-11-08,7000.0,7125.0,6925.0,7050.0,24935800.0
2021-11-09,7050.0,7075.0,6975.0,7050.0,12099300.0
2021-11-10,7000.0,7075.0,6925.0,7075.0,12797300.0
2021-11-11,7000.0,7125.0,7000.0,7025.0,15721100.0
2021-11-12,7025.0,7050.0,6900.0,6900.0,23482900.0
2021-11-15,6850.0,6925.0,6800.0,6800.0,24898400.0
2021-11-16,6800.0,6950.0,6750.0,6875.0,19247400.0
2021-11-17,6950.0,7000.0,6900.0,7000.0,20336900.0
2021-11-18,7000.0,7000.0,6900.0,6925.0,10818300.0
2021-11-19,6950.0,7050.0,6925.0,7025.0,23986600.0
2021-11-22,7025.0,7200.0,7000.0,7175.0,52612000.0
2021-11-23,7175.0,7200.0,7000.0,7000.0,32127700.0
2021-11-24,7075.0,7125.0,7025.0,7075.0,19928100.0
2021-11-25,7075.0,7275.0,7050.0,7175.0,47390500.0
2021-11-26,7125.0,7125.0,6850.0,6875.0,68209500.0
2021-11-29,6875.0,7025.0,6750.0,6950.0,55091000.0
2021-11-30,7000.0,7000.0,6800.0,6800.0,51537400.0
2021-12-01,6800.0,6900.0,6600.0,6650.0,51262800.0
2021-12-02,6650.0,6875.0,6550.0,6825.0,40252600.0
2021-12-03,6850.0,6875.0,6725.0,6725.0,12620900.0
2021-12-06,6725.0,6925.0,6725.0,6850.0,26793800.0
2021-12-07,6900.0,7050.0,6850.0,7050.0,26352300.0
2021-12-08,7050.0,7075.0,6850.0,6850.0,34631800.0
2021-12-09,6900.0,6900.0,6800.0,6825.0,11498000.0
2021-12-10,6800.0,6850.0,6750.0,6775.0,22396100.0
2021-12-13,6850.0,6950.0,6800.0,6850.0,22109200.0
2021-12-14,6850.0,6900.0,6775.0,6875.0,14104600.0
2021-12-15,6850.0,6975.0,6825.0,6875.0,19528200.0
2021-12-16,6925.0,6950.0,6750.0,6750.0,22156100.0
2021-12-17,6750.0,6850.0,6725.0,6750.0,23308800.0
2021-12-20,6750.0,6775.0,6650.0,6725.0,21182400.0
2021-12-21,6725.0,6800.0,6675.0,6700.0,13881800.0
2021-12-22,6750.0,6775.0,6600.0,6625.0,18386600.0
2021-12-23,6625.0,6675.0,6625.0,6650.0,10432600.0
2021-12-24,6650.0,6725.0,6575.0,6725.0,13733200.0
2021-12-27,6725.0,6750.0,6675.0,6750.0,10650300.0
2021-12-28,6750.0,6775.0,6700.0,6700.0,14716300.0
2021-12-29,6700.0,6750.0,6675.0,6725.0,8425900.0
2021-12-30,6725.0,6775.0,6675.0,6750.0,11809700.0
2022-01-03,6750.0,6800.0,6700.0,6725.0,11528300.0
2022-01-04,6800.0,7050.0,6775.0,7025.0,51571000.0
2022-01-05,7025.0,7050.0,6850.0,6950.0,35912400.0
2022-01-06,6950.0,7000.0,6825.0,6950.0,22192400.0
2022-01-07,7000.0,7100.0,6925.0,7075.0,33655800.0
2022-01-10,7075.0,7175.0,7025.0,7050.0,31962300.0
2022-01-11,7050.0,7125.0,6975.0,7025.0,19202200.0
2022-01-12,7050.0,7100.0,6975.0,7050.0,14161100.0
2022-01-13,7050.0,7075.0,7000.0,7025.0,12799200.0
2022-01-14,7025.0,7150.0,6975.0,7100.0,19671100.0
2022-01-17,7125.0,7200.0,7050.0,7200.0,46296400.0
2022-01-18,7200.0,7250.0,6925.0,7075.0,35103300.0
2022-01-19,7025.0,7100.0,6950.0,7100.0,22079500.0
2022-01-20,7100.0,7150.0,6975.0,7150.0,16620600.0
2022-01-21,7125.0,7175.0,7050.0,7175.0,10840700.0
2022-01-24,7125.0,7125.0,7025.0,7100.0,20422500.0
2022-01-25,7100.0,7100.0,6775.0,6800.0,72335200.0
2022-01-26,6875.0,7125.0,6850.0,7125.0,53708500.0
2022-01-27,7100.0,7300.0,7050.0,7200.0,48758000.0
2022-01-28,7200.0,7500.0,7200.0,7500.0,63789000.0
2022-01-31,7500.0,7525.0,7325.0,7325.0,30233300.0
2022-02-02,7325.0,7400.0,7300.0,7375.0,19364000.0
2022-02-03,7325.0,7350.0,7225.0,7300.0,16151900.0
2022-02-04,7275.0,7350.0,7225.0,7325.0,10987000.0
2022-02-07,7325.0,7425.0,7325.0,7375.0,28583000.0
2022-02-08,7425.0,7600.0,7400.0,7500.0,65562700.0
2022-02-09,7525.0,7625.0,7425.0,7575.0,55078900.0
2022-02-10,7650.0,7750.0,7575.0,7675.0,71313400.0
2022-02-11,7650.0,7775.0,7575.0,7700.0,35144800.0
2022-02-14,7675.0,7700.0,7600.0,7700.0,36134800.0
2022-02-15,7750.0,7950.0,7725.0,7925.0,68247500.0
2022-02-16,7950.0,7975.0,7900.0,7950.0,46595600.0
2022-02-17,7950.0,7950.0,7775.0,7900.0,20845900.0
2022-02-18,7900.0,7975.0,7825.0,7975.0,19829400.0
2022-02-21,7900.0,8000.0,7850.0,7900.0,24793300.0
2022-02-22,7800.0,7850.0,7700.0,7750.0,31443100.0
2022-02-23,7775.0,7925.0,7775.0,7925.0,35914200.0
2022-02-24,7900.0,8000.0,7700.0,7825.0,83241500.0
2022-02-25,7825.0,8000.0,7800.0,8000.0,47150600.0
2022-03-01,8200.0,8200.0,7925.0,7925.0,37271500.0
2022-03-02,7850.0,7900.0,7750.0,7775.0,39898000.0
2022-03-04,7850.0,7925.0,7800.0,7900.0,30289500.0
2022-03-07,7800.0,7900.0,7700.0,7725.0,38241400.0
2022-03-08,7700.0,7825.0,7525.0,7600.0,43380500.0
2022-03-09,7550.0,7900.0,7550.0,7775.0,39051400.0
2022-03-10,7850.0,7900.0,7725.0,7775.0,19382100.0
2022-03-11,7850.0,7975.0,7775.0,7950.0,30534500.0
2022-03-14,7975.0,8200.0,7800.0,8100.0,53829700.0
2022-03-15,8100.0,8200.0,8025.0,8075.0,33571200.0
2022-03-16,8100.0,8400.0,8100.0,8350.0,64716100.0
2022-03-17,8450.0,8500.0,8200.0,8225.0,31986600.0
2022-03-18,8250.0,8350.0,8100.0,8300.0,58959300.0
2022-03-21,8325.0,8350.0,8050.0,8075.0,30450300.0
2022-03-22,8075.0,8100.0,8000.0,8025.0,22429500.0
2022-03-23,8000.0,8075.0,7975.0,8075.0,35798600.0
2022-03-24,8000.0,8250.0,7950.0,8225.0,45700700.0
2022-03-25,8225.0,8275.0,8100.0,8225.0,29455400.0
2022-03-28,8300.0,8525.0,8225.0,8500.0,47798100.0
2022-03-29,8500.0,8550.0,8375.0,8375.0,18642400.0
2022-03-30,8450.0,8575.0,8325.0,8400.0,26422400.0
2022-03-31,8425.0,8450.0,8250.0,8250.0,26798700.0
2022-04-01,8250.0,8450.0,8125.0,8200.0,34233200.0
2022-04-04,8200.0,8525.0,8200.0,8425.0,34743300.0
2022-04-05,8425.0,8450.0,8300.0,8375.0,14625100.0
2022-04-06,8275.0,8300.0,8125.0,8150.0,34603700.0
2022-04-07,8150.0,8300.0,8075.0,8300.0,26910300.0
2022-04-08,8325.0,8450.0,8250.0,8425.0,41911800.0
2022-04-11,8500.0,8500.0,8350.0,8400.0,35747700.0
2022-04-12,8400.0,8475.0,8275.0,8425.0,27774600.0
2022-04-13,8525.0,8525.0,8375.0,8450.0,28560500.0
2022-04-14,8450.0,8500.0,8350.0,8400.0,17990600.0
2022-04-18,8400.0,8425.0,8350.0,8425.0,21246300.0
2022-04-19,8400.0,8450.0,8325.0,8400.0,22128000.0
2022-04-20,8500.0,9025.0,8450.0,8975.0,69273600.0
2022-04-21,9000.0,9400.0,9000.0,9375.0,66136900.0
2022-04-22,9300.0,9450.0,9250.0,9350.0,42801600.0
2022-04-25,9325.0,9900.0,9175.0,9500.0,77897700.0
2022-04-26,9500.0,9700.0,9475.0,9600.0,39881000.0
2022-04-27,9600.0,9625.0,9400.0,9450.0,51713300.0
2022-04-28,9450.0,9550.0,9150.0,9225.0,70120800.0
2022-05-09,9000.0,9000.0,8650.0,8825.0,104526000.0
2022-05-10,8350.0,8900.0,8350.0,8900.0,83171500.0
2022-05-11,8950.0,9200.0,8750.0,8775.0,34802100.0
2022-05-12,8800.0,8800.0,8175.0,8200.0,109512500.0
2022-05-13,8200.0,8275.0,8050.0,8250.0,55338600.0
2022-05-17,8350.0,8650.0,8200.0,8450.0,43891700.0
2022-05-18,8550.0,8875.0,8500.0,8750.0,53037800.0
2022-05-19,8550.0,8800.0,8450.0,8675.0,32429600.0
2022-05-20,8700.0,8925.0,8700.0,8775.0,35186000.0
2022-05-23,8775.0,8975.0,8675.0,8850.0,30449100.0
2022-05-24,9025.0,9175.0,8950.0,9075.0,29015700.0
2022-05-25,8975.0,9150.0,8875.0,8925.0,36850200.0
2022-05-27,9000.0,9375.0,8975.0,9200.0,59566400.0
2022-05-30,9200.0,9275.0,9025.0,9200.0,33288900.0
2022-05-31,9275.0,9350.0,9075.0,9175.0,86679100.0
2022-06-02,9050.0,9175.0,8825.0,8850.0,34781300.0
2022-06-03,8950.0,9125.0,8900.0,8950.0,22117400.0
2022-06-06,8900.0,8975.0,8700.0,8900.0,35484500.0
2022-06-07,9100.0,9100.0,8825.0,8900.0,29999700.0
2022-06-08,8950.0,9000.0,8850.0,9000.0,18016500.0
2022-06-09,8850.0,9000.0,8675.0,8675.0,52284300.0
2022-06-10,8475.0,8500.0,8250.0,8300.0,74290700.0
2022-06-13,8050.0,8275.0,7925.0,8250.0,84053200.0
2022-06-14,8275.0,8400.0,8150.0,8275.0,44725900.0
2022-06-15,8275.0,8300.0,8125.0,8275.0,25268600.0
2022-06-16,8400.0,8475.0,8250.0,8250.0,35080500.0
2022-06-17,8125.0,8250.0,8100.0,8175.0,42844900.0
2022-06-20,8200.0,8225.0,8050.0,8125.0,27255800.0
2022-06-21,8175.0,8450.0,8175.0,8450.0,27525700.0
2022-06-22,8425.0,8450.0,8125.0,8150.0,31215400.0
2022-06-23,8175.0,8225.0,8075.0,8150.0,24434900.0
2022-06-24,8150.0,8200.0,8100.0,8150.0,23472500.0
2022-06-27,8175.0,8200.0,8050.0,8050.0,21700500.0
2022-06-28,8025.0,8175.0,8000.0,8075.0,28947700.0
2022-06-29,8100.0,8125.0,7875.0,8025.0,37284200.0
2022-06-30,8025.0,8050.0,7850.0,7850.0,25596700.0
2022-07-01,7850.0,7950.0,7750.0,7850.0,23558900.0
2022-07-04,7725.0,7750.0,7400.0,7650.0,59717900.0
2022-07-05,7675.0,7950.0,7650.0,7750.0,22238000.0
2022-07-06,7650.0,7700.0,7500.0,7650.0,30849000.0
2022-07-07,7600.0,7750.0,7600.0,7600.0,26896400.0
2022-07-08,7675.0,7725.0,7550.0,7600.0,33299800.0
2022-07-11,7600.0,7650.0,7500.0,7500.0,19491800.0
2022-07-12,7500.0,7625.0,7425.0,7450.0,45635200.0
2022-07-13,7450.0,7550.0,7225.0,7225.0,35161800.0
2022-07-14,7225.0,7400.0,7150.0,7275.0,26733700.0
2022-07-15,7350.0,7375.0,7250.0,7275.0,45940800.0
2022-07-18,7275.0,7425.0,7275.0,7325.0,16942600.0
2022-07-19,7325.0,7475.0,7275.0,7300.0,26312500.0
2022-07-20,7425.0,7725.0,7400.0,7675.0,49876200.0
2022-07-21,7800.0,7825.0,7550.0,7725.0,45811900.0
2022-07-22,7750.0,7800.0,7650.0,7700.0,19975100.0
2022-07-25,7700.0,7725.0,7600.0,7600.0,11377800.0
2022-07-26,7650.0,7750.0,7625.0,7675.0,20371400.0
2022-07-27,7750.0,7825.0,7725.0,7775.0,30735100.0
2022-07-28,7850.0,7950.0,7825.0,7825.0,45018700.0
2022-07-29,7875.0,7950.0,7825.0,7850.0,48013000.0
2022-08-01,8100.0,8100.0,7950.0,7950.0,70682900.0
2022-08-02,7975.0,8075.0,7875.0,8075.0,30738400.0
2022-08-03,8100.0,8125.0,8000.0,8125.0,19892300.0
2022-08-04,8100.0,8125.0,7950.0,8000.0,28625000.0
2022-08-05,8025.0,8275.0,7975.0,8250.0,25173300.0
2022-08-08,8250.0,8275.0,8175.0,8250.0,13206900.0
2022-08-09,8275.0,8500.0,8250.0,8450.0,40296100.0
2022-08-10,8325.0,8475.0,8300.0,8475.0,24686200.0
2022-08-11,8575.0,8600.0,8400.0,8525.0,27001200.0
2022-08-12,8425.0,8550.0,8400.0,8525.0,17170600.0
2022-08-15,8575.0,8575.0,8450.0,8550.0,21927900.0
2022-08-16,8525.0,8575.0,8475.0,8575.0,18163100.0
2022-08-18,8575.0,8725.0,8550.0,8650.0,25707800.0
2022-08-19,8650.0,8675.0,8500.0,8500.0,16614800.0
2022-08-22,8375.0,8425.0,8200.0,8300.0,40347600.0
2022-08-23,8300.0,8400.0,8275.0,8300.0,21554500.0
2022-08-24,8300.0,8400.0,8250.0,8300.0,15655300.0
2022-08-25,8350.0,8375.0,8250.0,8275.0,9119700.0
2022-08-26,8325.0,8400.0,8300.0,8300.0,13647100.0
2022-08-29,8200.0,8300.0,8125.0,8200.0,26865500.0
2022-08-30,8250.0,8500.0,8225.0,8425.0,29728800.0
2022-08-31,8400.0,8525.0,8300.0,8525.0,44111400.0
2022-09-01,8575.0,8600.0,8450.0,8525.0,12417900.0
2022-09-02,8550.0,8750.0,8525.0,8700.0,35907300.0
2022-09-05,8700.0,8875.0,8575.0,8850.0,20270500.0
2022-09-06,8850.0,8900.0,8700.0,8750.0,19600800.0
2022-09-07,8725.0,8725.0,8550.0,8575.0,21649500.0
2022-09-08,8625.0,8800.0,8600.0,8775.0,24409300.0
2022-09-09,8775.0,8825.0,8750.0,8800.0,33061400.0
2022-09-12,8900.0,8900.0,8775.0,8800.0,16582300.0
2022-09-13,8850.0,9000.0,8800.0,8975.0,32567600.0
2022-09-14,8850.0,8950.0,8775.0,8900.0,23274100.0
2022-09-15,9000.0,9250.0,8975.0,9175.0,77171400.0
2022-09-16,9100.0,9175.0,8875.0,8950.0,45416000.0
2022-09-19,9050.0,9075.0,8850.0,8975.0,31844900.0
2022-09-20,8975.0,9000.0,8900.0,8975.0,17774100.0
2022-09-21,8925.0,8975.0,8800.0,8975.0,16579400.0
2022-09-22,8975.0,9025.0,8875.0,9000.0,12995700.0
2022-09-23,9050.0,9050.0,8975.0,9000.0,23561600.0
2022-09-26,8875.0,9000.0,8750.0,9000.0,38659300.0
2022-09-27,9050.0,9050.0,8825.0,9000.0,21192700.0
2022-09-28,9000.0,9100.0,8900.0,9000.0,37219500.0
2022-09-29,9000.0,9050.0,8925.0,8975.0,12239600.0
2022-09-30,8950.0,9050.0,8800.0,8975.0,22827800.0
2022-10-03,8975.0,9000.0,8825.0,8900.0,14174700.0
2022-10-04,8925.0,9000.0,8850.0,8850.0,29190100.0
2022-10-05,8900.0,8975.0,8850.0,8850.0,32491500.0
2022-10-06,8900.0,8950.0,8800.0,8900.0,11984500.0
2022-10-07,8850.0,8875.0,8750.0,8775.0,18278000.0
2022-10-10,8700.0,8775.0,8650.0,8750.0,16389000.0
2022-10-11,8750.0,8750.0,8600.0,8700.0,28479500.0
2022-10-12,8675.0,8775.0,8600.0,8650.0,23013300.0
2022-10-13,8700.0,8875.0,8675.0,8750.0,30461800.0
2022-10-14,8825.0,8850.0,8425.0,8425.0,27504200.0
2022-10-17,8425.0,8625.0,8350.0,8575.0,23011800.0
2022-10-18,8575.0,8700.0,8575.0,8675.0,17044700.0
2022-10-19,8725.0,8800.0,8600.0,8775.0,13143600.0
2022-10-20,8700.0,9075.0,8700.0,9000.0,37227000.0
2022-10-21,9000.0,9175.0,8975.0,9000.0,33573700.0
2022-10-24,9025.0,9425.0,9025.0,9350.0,46995500.0
2022-10-25,9550.0,9675.0,9425.0,9425.0,39570100.0
2022-10-26,9500.0,9500.0,9225.0,9225.0,25780700.0
2022-10-27,9250.0,9475.0,9225.0,9350.0,16285900.0
2022-10-28,9350.0,9375.0,9125.0,9325.0,29557400.0
2022-10-31,9400.0,9475.0,9350.0,9400.0,23468000.0
2022-11-01,9400.0,9500.0,9250.0,9400.0,18107200.0
2022-11-02,9400.0,9400.0,9150.0,9250.0,21744800.0
2022-11-03,9250.0,9400.0,9175.0,9300.0,20171700.0
2022-11-04,9275.0,9300.0,9225.0,9275.0,13306200.0
2022-11-07,9275.0,9350.0,9225.0,9275.0,18575900.0
2022-11-08,9300.0,9350.0,9200.0,9250.0,17167100.0
2022-11-09,9300.0,9350.0,9250.0,9300.0,17721100.0
2022-11-10,9275.0,9300.0,9100.0,9275.0,15325900.0
2022-11-11,9425.0,9475.0,9275.0,9300.0,38289100.0
2022-11-14,9300.0,9325.0,9075.0,9100.0,30465600.0
2022-11-15,9150.0,9200.0,9075.0,9125.0,13529200.0
2022-11-16,9125.0,9125.0,8875.0,9100.0,42101700.0
2022-11-17,9100.0,9300.0,9025.0,9275.0,21273000.0
2022-11-18,9300.0,9325.0,9175.0,9200.0,17281100.0
2022-11-21,9150.0,9275.0,9125.0,9175.0,14303800.0
2022-11-22,9225.0,9325.0,9175.0,9250.0,12018300.0
2022-11-23,9250.0,9325.0,9250.0,9250.0,13335000.0
2022-11-24,9250.0,9350.0,9250.0,9275.0,18922900.0
2022-11-25,9275.0,9300.0,9225.0,9300.0,11065000.0
2022-11-28,9300.0,9350.0,9250.0,9275.0,20612100.0
2022-11-29,9275.0,9425.0,9275.0,9375.0,28017800.0
2022-11-30,9400.0,9900.0,9375.0,9900.0,84675800.0
2022-12-01,9900.0,9950.0,9675.0,9700.0,27191200.0
2022-12-02,9650.0,9750.0,9550.0,9750.0,37450200.0
2022-12-05,9750.0,9825.0,9650.0,9750.0,26939800.0
2022-12-06,9700.0,9700.0,9500.0,9550.0,41320100.0
2022-12-07,9550.0,9600.0,9375.0,9500.0,32989200.0
2022-12-08,9500.0,9550.0,9275.0,9500.0,28213600.0
2022-12-09,9575.0,9575.0,9425.0,9550.0,25748100.0
2022-12-12,9550.0,9650.0,9425.0,9525.0,15905500.0
2022-12-13,9600.0,9650.0,9500.0,9650.0,18353500.0
2022-12-14,9675.0,9750.0,9475.0,9525.0,25811700.0
2022-12-15,9500.0,9600.0,9375.0,9475.0,18817100.0
2022-12-16,9400.0,9800.0,9350.0,9800.0,40815300.0
2022-12-19,9700.0,9750.0,9425.0,9425.0,26640200.0
2022-12-20,9450.0,9525.0,9325.0,9450.0,19059000.0
2022-12-21,9500.0,9500.0,9325.0,9350.0,20501600.0
2022-12-22,9400.0,9450.0,9350.0,9425.0,12679200.0
2022-12-23,9400.0,9450.0,9325.0,9325.0,15246000.0
2022-12-26,9350.0,9400.0,9275.0,9325.0,9464900.0
2022-12-27,9400.0,9400.0,9250.0,9300.0,15866800.0
2022-12-28,9325.0,9350.0,9150.0,9225.0,15209500.0
2022-12-29,9225.0,9250.0,9150.0,9225.0,11323500.0
2022-12-30,9225.0,9300.0,9225.0,9225.0,15236200.0
2023-01-02,9225.0,9225.0,9100.0,9225.0,7296800.0
2023-01-03,9200.0,9300.0,9150.0,9275.0,13232000.0
2023-01-04,9275.0,9300.0,9150.0,9175.0,24205600.0
2023-01-05,9150.0,9150.0,8825.0,9000.0,45567500.0
